uuid,downstream,lon1,lat1,lon2,lat2
urn:uuid:90e98b87-c893-48d4-9691-d8f9da06644d,urn:uuid:2ba54360-2972-4fad-acf2-889b09f9cc32,102.128333,29.140833,102.079167,29.128333
urn:uuid:59e7cb86-b950-4bbf-a0ba-e9907f3992c4,urn:uuid:7fd353aa-5914-497b-a4c2-e3e01021c253,111.937500,30.819167,111.910000,30.855833
urn:uuid:58ca0598-4afa-48d3-840d-0aa4527cc3bd,urn:uuid:67a0c9fb-ba01-4c75-91fe-a607db1c417b,111.154167,31.230000,111.125833,31.243333
urn:uuid:8e52d7fb-180a-4f08-a46c-70fcf6db04e8,urn:uuid:b385824c-63db-4429-8641-e184003a05a0,99.665833,31.523333,99.703333,31.482500
urn:uuid:0099af62-0832-40e6-a833-4fa709bf82bb,urn:uuid:c4bd9ef8-0cef-4dd8-ab8d-0ae5ccb6113c,96.404167,33.370000,96.420000,33.278333
urn:uuid:d5587d9d-da3b-4d6c-94ba-3fdc45185879,urn:uuid:7e2ce783-bfea-4873-b28a-235c381e08bc,115.721667,34.100833,115.697500,34.158333
urn:uuid:7f970194-10fc-4c31-9269-f4ec4da58bb0,urn:uuid:bb6d0ae3-7902-41f2-aea0-b590c1629038,94.495000,35.041667,94.447500,35.125000
urn:uuid:dc5f0400-5e2b-4ec7-a4c0-f16617cd29e2,urn:uuid:c3d2d2dd-df0b-4160-8455-e3e5021fad71,102.639167,31.209167,102.654167,31.163333
urn:uuid:e277db65-15c5-40b7-8053-017e1ff991e1,urn:uuid:746e4145-6f04-4dbd-af40-82b752f6e627,111.462500,33.312500,111.471667,33.334167
urn:uuid:39a31ec3-e9a2-480b-9b31-de8f9577d4c8,urn:uuid:cf6ebdf8-c5d7-4902-9ea3-a9900755f417,117.996667,33.187500,117.950000,33.164167
urn:uuid:5a4b9862-a7e0-43d9-a3d5-b3343c04d312,urn:uuid:441dd307-39ee-4dee-97e1-dddf314a9ee7,92.259167,33.255000,92.189167,33.211667
urn:uuid:38b5d4c4-6a2b-48ab-a72e-3730b7c7854e,urn:uuid:7c47233a-4c7d-44ed-8bea-0f4ec906e434,111.393333,30.561667,111.387500,30.587500
urn:uuid:d19d5609-419a-4e9f-af42-5e2e864096a3,urn:uuid:050f6357-cb51-4eb5-bad2-79962ebce24f,108.720000,31.367500,108.727500,31.403333
urn:uuid:d0103b0d-395c-4785-a606-59a72691ffe9,urn:uuid:b8fa4662-a008-4a51-be67-946f30e4c1c5,93.690000,35.029167,93.730000,35.016667
urn:uuid:1008e766-ce3d-43a3-a1c5-55732a5768c2,urn:uuid:40f2e1a5-c816-4662-8ca1-67ebf4461685,104.699167,31.700000,104.700000,31.700000
urn:uuid:2531b701-e1ad-4454-83e0-8b0a70d17f20,urn:uuid:94239202-28e0-475d-8229-f5feef3b4919,98.784167,31.942500,98.807500,31.965000
urn:uuid:010f4ea5-5547-4723-a655-0222f9fb6925,urn:uuid:3d2433ba-329b-47a2-b679-857b4a40af88,111.805833,33.196667,111.795000,33.251667
urn:uuid:edb80e1e-e32f-41bf-8c8a-3d137cabd9ce,urn:uuid:92fa8737-2467-4be6-acba-d7556017db95,118.400000,30.353333,118.407500,30.336667
urn:uuid:f7816e4d-cedf-4988-9146-f5d74e63d83f,urn:uuid:ebc23bce-6f15-4b36-b7c8-d9a849c5b6c9,115.605000,34.373333,115.570000,34.498333
urn:uuid:b5bc579f-34e5-400c-9fcc-6c4a9c41f42a,urn:uuid:25dc79ca-7c7e-4506-ad60-d328ab959b26,109.080833,26.768333,109.081667,26.791667
urn:uuid:9e4c1aa3-90d2-4048-9cd7-c86d03a1ee76,urn:uuid:9054983f-5ae2-460b-ad40-15ebc32207b8,103.344167,28.341667,103.324167,28.359167
urn:uuid:ad4b3506-199f-4069-964e-496927215152,urn:uuid:90e1b6e9-0a7f-4ad6-be46-977b19127d76,117.273333,28.887500,117.433333,28.917500
urn:uuid:8a01464f-0b00-44d6-8333-ef95506d4ab6,urn:uuid:1fdb41a2-5fa6-4171-962b-c0eb2619c873,99.093333,29.777500,99.160000,29.755833
urn:uuid:a80522e7-b7ea-40c9-a92b-3314dcc281f4,urn:uuid:26833701-f0db-4cff-b62a-43d72c0fd58e,108.788333,28.316667,108.757500,28.242500
urn:uuid:a0881854-7a9e-4778-abc1-ffc4e65575b6,urn:uuid:dfebafa7-8519-4e0e-a6cf-f0f54378b52d,97.539167,33.769167,97.492500,33.760000
urn:uuid:7ab033bc-6abc-43ed-b991-17dde0c5c5ac,urn:uuid:24a0f389-6270-445f-b118-3a3650364cbf,105.136667,27.024167,105.067500,27.009167
urn:uuid:d6046132-c16a-44ec-ab85-ac60040d171d,urn:uuid:cedfc2fb-cc47-4221-8c90-478d14c2406e,100.733333,26.178333,100.782500,26.336667
urn:uuid:d3e80af6-d949-4bac-a492-074098b06818,urn:uuid:04573a01-fa50-4f04-ab7f-6cd84332f04b,115.738333,28.349167,115.604167,28.317500
urn:uuid:efd61064-953e-4ece-a9ae-5ac4588cfc94,urn:uuid:134a4d8f-dda2-4a51-a807-cd08d7230538,118.937500,30.810833,118.976667,30.834167
urn:uuid:78c7c2b2-dbf7-48a3-a375-d49dae6a38b7,urn:uuid:860e57fa-bb01-4d9f-ac73-850539aa08ac,104.016667,27.672500,104.042500,27.628333
urn:uuid:fc50d52b-4486-431b-939f-7fbf97e56291,urn:uuid:be6a289f-06bb-4367-bbb4-febe0637567f,117.870000,30.284167,117.780833,30.317500
urn:uuid:210c4824-ce3f-4409-b6ee-172a8eccc8f3,urn:uuid:b8c0a0e1-de33-4ebf-a6b6-777507220996,108.478333,32.693333,108.530000,32.736667
urn:uuid:4ee2f63e-d25c-467c-b15a-d70ff38fa577,urn:uuid:1474d3b7-2d1c-40cf-87db-b5294fbfeed4,102.630000,28.391667,102.563333,28.380833
urn:uuid:446be141-a35e-4808-ac80-d03402827827,urn:uuid:d86b24de-8cb4-4393-bd52-e3398e72e3c0,102.002500,32.721667,102.037500,32.624167
urn:uuid:765b0912-bdcf-4339-829e-411379f90ffc,urn:uuid:bce8a719-36b7-4a12-a7a7-90310900db0c,111.658333,33.530833,111.672500,33.527500
urn:uuid:4c0e0414-63e6-4068-a5b3-88f94c2c49bb,urn:uuid:866aa9f4-b538-43ef-bd3c-fd996d697902,117.183333,32.226667,117.169167,32.181667
urn:uuid:1254782c-b2c8-4508-9241-01e5a19ceee6,urn:uuid:c2c455c4-9a77-47eb-91ea-6530fe4a3ceb,118.683333,31.308333,118.705833,31.210833
urn:uuid:670beb22-df76-4a4b-b035-eb4712c24064,urn:uuid:ec1cc5ed-0ea8-4bc9-8da1-9ba8cf8e8c45,110.676667,28.373333,110.705000,28.337500
urn:uuid:7719ef41-d225-4de1-b36a-7890ff6863d3,urn:uuid:95c4edc7-a619-4437-8558-0bba67d70903,103.082500,25.275833,103.095000,25.303333
urn:uuid:407d32ff-5ce4-48a9-83c0-a97e7a42ef67,urn:uuid:cccec5dd-7f7b-4bfd-9337-29d53f93e080,117.855000,33.015833,117.871667,33.003333
urn:uuid:867a2868-6e35-4e43-93c5-f44b790d6cde,urn:uuid:7d722ea0-7d20-4833-8ae4-ebb03a30975a,101.367500,28.174167,101.249167,28.177500
urn:uuid:d07d65c9-e547-4f22-bc47-2a9e90ff1563,urn:uuid:22a59a7c-af3a-4e9e-8c71-f4816dac7ee3,111.757500,26.866667,111.751667,26.897500
urn:uuid:26f673b8-1d78-477b-b05b-ce2e0a077afd,urn:uuid:749219d7-e122-4cb8-84b0-bfcde58bfcd6,116.594167,28.925000,116.658333,28.940000
urn:uuid:d621bfd6-243b-4d4e-91cc-37f6a8efdcdf,urn:uuid:02c51051-cafb-433c-b8b0-c2206cd6bb0d,100.872500,27.279167,100.870000,27.256667
urn:uuid:50da7cd4-db87-41df-94f3-1f1c744504d3,urn:uuid:daebac49-41b0-4780-b363-35546738654d,107.189167,28.077500,107.166667,28.090833
urn:uuid:b0be8c8e-4a87-42e1-9a58-f07a4e2a600c,urn:uuid:27fd2566-dd54-49e5-8249-7f8428d807cb,98.887500,30.802500,98.870000,30.783333
urn:uuid:002f8a7a-f400-4c27-ae00-5f03700e7746,urn:uuid:1623fb39-2542-408a-b47d-0d60e0688dc3,98.155833,31.855000,98.151667,31.815000
urn:uuid:efbcaa86-9676-4571-8436-62f1be5e1ab7,urn:uuid:7bd20654-b1c9-48ff-b50c-8b7dcf2da656,107.824167,31.591667,107.852500,31.617500
urn:uuid:36dd7ccd-35a7-498c-af72-dc909a379566,urn:uuid:48498479-312a-4769-bf9f-90ac519ca5da,102.065833,31.517500,102.071667,31.566667
urn:uuid:ba955cde-f6f5-4ee5-9424-729391ebc299,urn:uuid:8ffdde14-7653-418f-8119-5d95b67dcbec,106.060833,34.204167,106.026667,34.203333
urn:uuid:8bec9cd6-6dd7-4178-a831-f7c260a5f069,urn:uuid:4c116a01-8146-4c03-a9d7-23c61f939909,111.067500,28.054167,111.087500,28.044167
urn:uuid:cc22f3b3-fb7c-4d60-ac60-f01b7e7559cb,urn:uuid:31432b89-2e93-41e6-9562-d3d59a90face,106.765833,29.883333,106.793333,29.953333
urn:uuid:625385ab-86c5-49b4-b539-6ce9df3264c5,urn:uuid:fced7eb2-a048-42b4-8404-8534d26697a1,113.952500,31.280000,113.965000,31.302500
urn:uuid:db9c0d48-c676-420a-aab4-e4f4c39f1d96,urn:uuid:bcbf91fa-34ce-4569-94c8-4551f7782e4d,117.317500,33.053333,117.311667,33.073333
urn:uuid:daff6bf4-5723-486b-98fb-25c207fa3d5b,urn:uuid:9fca1f41-eaf5-4a8f-aaa5-0233d277ae89,110.744167,27.065000,110.704167,27.010833
urn:uuid:a0e8d08a-6d35-4ea4-9468-dfe3ffdcc2cb,urn:uuid:ecb46163-33c4-4bb3-919f-3d1250498ab3,117.886667,33.890000,117.882500,33.889167
urn:uuid:f5be0327-d098-463f-9c06-e4679a72380e,urn:uuid:b3a6073c-a3de-41dd-8ab3-b9435aa0ce3d,105.370000,29.623333,105.304167,29.654167
urn:uuid:a19d7548-47a5-4b49-aa39-7aaa12ca5dd3,urn:uuid:0c197b01-8980-452c-ac8e-74935374614f,114.618333,28.797500,114.765000,28.751667
urn:uuid:8e8ddb4f-d80b-42cc-8c1a-0804654ed935,urn:uuid:26e099bc-b770-4ee7-aead-0d3863400b46,101.523333,29.161667,101.605833,29.166667
urn:uuid:d7d929ee-1cdd-4d92-a05c-7577f5e97bce,urn:uuid:9febf3e6-0ff5-4bdf-aa31-4d5b9f2e0da7,113.792500,31.920000,113.779167,32.007500
urn:uuid:7481e272-8e7d-41ee-98a0-7333b1bb9254,urn:uuid:cf449346-b51c-46e5-94f3-ad450f3df14d,111.392500,29.914167,111.240833,29.888333
urn:uuid:77205998-8dec-4908-9169-05c969061965,urn:uuid:f1987697-644b-4597-a3fb-7fd5124a3b6f,116.084167,26.888333,116.104167,26.921667
urn:uuid:bd39747c-9e6b-4e07-b4cd-f949387fe52a,urn:uuid:2d191b59-f0b5-41db-a399-971de3f6e7b1,110.137500,29.331667,110.152500,29.401667
urn:uuid:9428519a-a038-4bc6-a378-cdd96efdd093,urn:uuid:97751616-695b-436c-83f8-907bf33ca165,100.816667,28.100000,100.788333,28.080000
urn:uuid:b093c261-99a0-4fb5-902a-a1b6772e09cf,urn:uuid:d09a5269-6910-447d-8ab1-509f86447ab9,116.027500,27.843333,115.918333,27.851667
urn:uuid:9b8c668f-cdb4-434d-a0cc-4bf0b0cfa0c8,urn:uuid:12ae8663-c700-48c1-8371-88a7eccd3e5a,103.526667,29.757500,103.534167,29.834167
urn:uuid:1c74d873-0ac2-45a8-a86d-5d4fe4e02e0e,urn:uuid:d0d1b218-9cec-4bfc-8086-f547c9f81d2f,98.038333,32.765833,98.080833,32.750833
urn:uuid:d56464b2-2a42-48ae-af7f-1a3750af34cb,urn:uuid:751b4fa6-88f7-46da-958e-d07ee337cd85,102.915833,27.362500,102.880000,27.390833
urn:uuid:262b80da-2bf5-400e-a4c6-647dd1983ad5,urn:uuid:5a3ff8c4-da5e-4891-b8c0-83bfa716388b,109.472500,33.274167,109.511667,33.261667
urn:uuid:699b261c-4241-4a9f-9882-be4a1d3c00e5,urn:uuid:13412b57-a474-4769-9851-4ad0746fd7cd,114.386667,29.248333,114.484167,29.304167
urn:uuid:753d5b67-4063-4b1a-a126-f19e4860503d,urn:uuid:510d453c-c002-4ec5-9d4c-411e826603a5,107.284167,33.120000,107.225833,33.217500
urn:uuid:7e25e2f7-a6d6-49a2-8eac-ca61bb0ad365,urn:uuid:1a77369c-4aca-43be-bf45-1b2ae54d82eb,115.935833,26.902500,115.899167,26.905000
urn:uuid:9d8f7730-5c10-4d90-8bf3-cae5df8b8455,urn:uuid:6f10424d-798a-425e-b4be-d5790597cbb3,103.273333,32.295833,103.283333,32.321667
urn:uuid:0243c46f-d6d8-4a03-9935-fae206849b2b,urn:uuid:dbe78ae9-7007-4839-9cfb-274119c75abc,107.270833,30.408333,107.295833,30.414167
urn:uuid:d4133bd4-f158-4e91-864e-fe637176c128,urn:uuid:1ce00047-5db2-447e-9ad0-08e8ba8e41ac,104.532500,33.786667,104.534167,33.821667
urn:uuid:6d81cd36-26e1-4e8a-ae00-abc8f2bce8af,urn:uuid:a0e15ce3-5c8a-4ff3-9a32-84daf562ffff,113.605833,27.212500,113.658333,27.161667
urn:uuid:37147b25-3899-4805-832a-492469eff07c,urn:uuid:8fe710da-efec-42d0-a34b-8897d3ec5649,116.030000,28.947500,116.036667,28.905833
urn:uuid:6010a559-c04b-4522-9f92-60599822130b,urn:uuid:93eae663-9b39-48cf-88aa-8f3afc484bf3,117.724167,30.843333,117.751667,30.779167
urn:uuid:2ca4b861-0f11-4333-9769-41f1d87a180c,urn:uuid:08c9afb0-8c8f-4a17-9583-a821c37ab4b2,112.448333,25.999167,112.434167,25.985000
urn:uuid:adb4fb38-780c-4c43-a2e3-f570ab4f2bac,urn:uuid:1ca3adfc-7981-46e0-a5c3-58d392d9f3f1,115.480833,32.306667,115.285833,32.295000
urn:uuid:68f8d99d-df5f-4701-a232-d23cccc1d299,urn:uuid:1d2739e2-41a9-410d-8aeb-c31dcfb201b0,93.410833,33.979167,93.385000,33.950000
urn:uuid:8328d276-f9d7-4353-9a8a-a2fd4ef0e78a,urn:uuid:ffb970b2-64e2-4103-a851-3cbe03560a59,115.920833,29.651667,115.880000,29.618333
urn:uuid:9333fd40-e2ec-4d64-b91d-1508120e0eac,urn:uuid:85e3eb7c-fbda-4561-ad9a-d87604fc8152,97.712500,33.950000,97.750000,33.950000
urn:uuid:2912411a-5880-47dd-a3f5-fc3d22508734,urn:uuid:6da9b511-c7fa-4b85-b3b6-8551b5e704c1,105.624167,29.788333,105.633333,29.815833
urn:uuid:996047bc-9155-4d47-8c3a-0e154fc6e8f6,urn:uuid:e9c3b407-9465-4917-b760-61b24c39ab84,108.893333,32.706667,108.856667,32.719167
urn:uuid:664dfbba-efe6-461b-a4b0-31fc05e9ab26,urn:uuid:52befcaf-40c9-4e12-9e1c-51e05ea195e9,119.440000,32.641667,119.384167,32.671667
urn:uuid:b1dd0e1e-8378-4cd6-9d82-b6ab78560eb3,urn:uuid:620085c5-5095-4e43-9529-6ba4646b4fbf,106.932500,27.309167,106.895000,27.262500
urn:uuid:e0df0d13-db61-49c5-b9f5-8849779d123a,urn:uuid:9ffcd5f7-8383-489b-81bb-7a7b3befbab8,110.910833,30.040000,110.839167,30.075833
urn:uuid:e6f99500-e15e-4334-9cbf-a946851a3ae8,urn:uuid:710b89a4-3c17-4f42-952d-8469b9e1439c,98.737500,32.826667,98.697500,32.851667
urn:uuid:43ec9458-471b-4dbe-bb1a-ef3c20d3d331,urn:uuid:ce0ca7f3-99d3-4ad7-b27c-18178b9e9ba5,104.945000,27.504167,104.916667,27.508333
urn:uuid:87ebc82c-3bd5-4fa9-874c-9d30c1c9f6c0,urn:uuid:775a4c2f-43a8-45b9-9956-de53a2ab084f,98.835000,32.212500,98.797500,32.245000
urn:uuid:d753114b-3f6f-412e-bd2f-4bdb0bcb1aa1,urn:uuid:3fdf8fdd-e1a0-42f2-af29-19c0195d13e9,92.385000,35.159167,92.365833,35.149167
urn:uuid:bb9a5b19-d8e5-469b-be5d-a6f731b48402,urn:uuid:d9695508-2e23-443b-b902-2429704bbee5,103.423333,33.150833,103.426667,33.113333
urn:uuid:1a5457be-b76c-41c9-b6e9-4e2e13fb68f5,urn:uuid:d14ec349-3107-45c9-bcc4-4baa25f4e271,101.288333,26.080000,101.278333,26.056667
urn:uuid:e9548ddc-8842-4ebe-8dea-c7bc7e9f3f35,urn:uuid:8d896533-4706-43ed-b65c-add802380cae,113.410833,28.774167,113.421667,28.832500
urn:uuid:69589f3f-612d-4fdb-9167-f4b77cc2a656,urn:uuid:55f3a428-7727-40d6-bdcc-ea2a807e85cd,99.106667,32.002500,99.101667,32.005833
urn:uuid:07702210-7f30-471e-bc35-3d19eba4eb71,urn:uuid:ce44e317-4f7d-4948-ba68-1bcb42c3430d,108.089167,26.753333,108.079167,26.676667
urn:uuid:f6647794-2de4-434d-b74a-30a316977398,urn:uuid:4860a226-c29f-4bcb-ba47-655a55848de6,110.042500,31.005000,110.004167,30.939167
urn:uuid:40ce3d65-aeaf-4569-bb11-9ddd550fa816,urn:uuid:e90ce87d-cb2f-40a4-bca7-a6ae2673fded,120.697500,32.020833,120.692500,32.021667
urn:uuid:bcf637e6-1f52-4d05-ac22-2e868b2cf606,urn:uuid:1a77369c-4aca-43be-bf45-1b2ae54d82eb,115.935833,26.902500,115.903333,26.930833
urn:uuid:095ccc9e-eedb-47f9-ae64-f1604dc3c3d8,urn:uuid:1a0d291a-0b59-4223-aca1-59b524ed9d50,103.715833,29.068333,103.720000,29.060833
urn:uuid:40b8fc85-a1c7-450f-86e3-36ea9d8b99cb,urn:uuid:6859fb39-890c-42ba-9acf-0880bc62743b,117.518333,33.917500,117.607500,34.000833
urn:uuid:925f5618-9a07-41d2-996c-4e777b6b90ee,urn:uuid:b497679d-80c0-47c3-80c1-a87f2cbffb9a,106.198333,27.699167,106.185833,27.690000
urn:uuid:d2915496-c581-41fe-8694-8108bb540088,urn:uuid:6f61e8d5-72f3-44a1-a742-8430696bddc6,95.202500,33.715833,95.176667,33.698333
urn:uuid:74c924d5-c5e5-424d-8146-0801282b94ac,urn:uuid:b6b46a1c-0631-4cf8-a746-a94f8678dae7,106.024167,32.070000,106.071667,32.113333
urn:uuid:069037d4-4b2e-46aa-b393-4cc51fa8b66a,urn:uuid:aaa6811f-18c4-4065-8d32-6ee02cac7b04,102.734167,25.905000,102.748333,25.856667
urn:uuid:902b62e9-c58b-431e-8810-c5b4686fcbf9,urn:uuid:6a448603-610e-4efd-af1a-db1a71f12f47,106.375000,27.869167,106.320833,27.883333
urn:uuid:9488e7e4-4fa8-418d-b09e-212ad7df7254,urn:uuid:fbbbb5dc-fc26-4aa8-b085-03191501ab3e,107.115000,30.639167,107.103333,30.648333
urn:uuid:ed950d43-cd28-4fce-9347-7394465fad2c,urn:uuid:bf75beb6-a183-4b68-beb6-e833146abc06,111.562500,28.037500,111.589167,28.057500
urn:uuid:7450c7ad-1a45-41d2-9447-e7489b0166ef,urn:uuid:318e2119-f001-4afd-b574-20a33788f458,100.195833,31.204167,100.180833,31.136667
urn:uuid:47fcfc26-296f-4ac8-bee2-ea599ecbc699,urn:uuid:df532c48-8764-4875-8da7-8f27d02a8064,108.854167,32.581667,108.806667,32.607500
urn:uuid:0b48036d-e8b9-46a9-99e8-8cb5b6993f1d,urn:uuid:9f845c90-c9f0-495a-8e27-30d735fd1763,109.965833,28.649167,109.919167,28.586667
urn:uuid:2bbfa665-ffbf-4e10-bf8f-1e52e23a90a1,urn:uuid:3a36c5fb-86ce-4606-b451-aac437df945f,99.803333,30.902500,99.878333,30.917500
urn:uuid:2a81806b-a99f-460c-8e24-71760e6b5bb5,urn:uuid:51614175-2cfa-4529-ba26-696c179a59b6,100.553333,29.040833,100.460000,29.053333
urn:uuid:56f513e3-7d00-4d9d-b4a0-6f1ed48af86f,urn:uuid:0b896be4-df8a-4ae5-965d-81003b265eae,111.605000,31.558333,111.585833,31.598333
urn:uuid:735fdeaa-83bc-4b28-b087-4f3f63cb179b,urn:uuid:703eac1b-f359-480c-99d6-40afb3a1c934,116.847500,27.762500,116.944167,27.808333
urn:uuid:3813c9b5-320d-45e2-b099-67394eca6041,urn:uuid:badd6c03-10ec-445d-b391-33120bb2090f,111.392500,32.568333,111.375000,32.500833
urn:uuid:64b706ef-3030-43d5-9e75-f34fb3e48368,urn:uuid:0deaa34a-3dd4-485d-982b-12a57429173e,114.353333,31.015000,114.318333,31.011667
urn:uuid:9af9f428-6dd9-4ea0-83e2-6c99ee6d59e9,urn:uuid:56f4b15a-1a53-452f-bd3a-a229e17010cc,101.107500,30.984167,101.103333,30.985833
urn:uuid:8fac3909-7e16-4ee2-a148-0fcfb1479b07,urn:uuid:f841e3b4-d691-4be8-80cf-82e75215decf,115.065833,27.792500,115.059167,27.798333
urn:uuid:a48b53df-226d-44b4-b185-01a30d30b760,urn:uuid:c014b15a-0a81-4f4e-8ac8-6d0a3b313960,112.830000,26.844167,112.883333,26.830833
urn:uuid:54d71250-fe5f-4960-8e94-e577fb872179,urn:uuid:3fb892c7-e102-4ecb-b82b-f5bb32905892,115.262500,29.803333,115.220000,29.827500
urn:uuid:f09ae97e-aa48-4907-b981-2643bf18e71e,urn:uuid:283a3a39-9d68-4692-adad-e5d28f5a0f08,102.180000,28.295833,102.145000,28.305833
urn:uuid:09c8c1d8-14d5-4db6-aff9-f40ca6f34552,urn:uuid:b050c24d-21b5-4d5b-b714-eaa915d2003d,117.900000,32.687500,117.866667,32.691667
urn:uuid:1824d03c-ff2e-4b5f-ba30-0300079ae1ba,urn:uuid:985a3c38-40d8-4a18-8599-2dda47c1483d,108.042500,33.195833,108.081667,33.271667
urn:uuid:df4c87f7-5593-434d-ac9c-2294181d2e72,urn:uuid:f9f5ba5f-28d4-45cd-9e75-e1241a3b2155,103.320833,27.008333,103.335833,27.001667
urn:uuid:4bbf5aac-e419-496a-8ca3-6b44e271f930,urn:uuid:2b114a12-3f3d-477c-a1fd-552fe6ee84ff,95.540833,33.511667,95.499167,33.503333
urn:uuid:45b0bb9c-d6c1-4599-8284-15807103b952,urn:uuid:4f11a574-1c8f-43cc-b0d7-a7a58276e228,120.457500,32.150000,120.445000,32.247500
urn:uuid:03f5e1ae-989a-48b5-9730-4336660024de,urn:uuid:99410aa0-37f7-401d-8b66-3deb1a894c9d,92.911667,34.094167,92.709167,33.950833
urn:uuid:c2969ba2-f11a-48e5-aa2c-b6151e3d7db0,urn:uuid:6bf6a880-d91c-4083-bf6e-87009ef6cf23,112.101667,26.626667,112.083333,26.654167
urn:uuid:aa18d401-ba3b-4fae-b39b-66f85d7084fe,urn:uuid:ad143458-4944-4b2f-800e-cfbcd0fa6d76,113.166667,28.333333,113.203333,28.348333
urn:uuid:b6e05c29-c706-40aa-afd0-396fb620ea9d,urn:uuid:a0fcf3e6-aeb5-4fd7-9644-a1b5d9afeb4c,113.279167,29.995000,113.335000,30.003333
urn:uuid:5f2b2774-4101-4738-9ea4-9f5ebc72fdb0,urn:uuid:169b0b21-b882-4460-9436-f24d6299dc42,107.190000,29.671667,107.171667,29.683333
urn:uuid:e6fd370b-0333-4853-99e6-4ca94dc9b67b,urn:uuid:85a7f966-1044-462e-9fe5-f7aee68a7249,112.815000,27.127500,112.772500,27.123333
urn:uuid:0148581c-3610-4a04-b191-d169da47a3b3,urn:uuid:ac794949-b58a-4ba6-8c50-1d3e03ed2eb0,98.068333,31.988333,97.970000,32.018333
urn:uuid:deb564c8-c665-4f9f-a5f3-a71a81f1d6e8,urn:uuid:a868f725-4500-4c2d-b9f4-3c69b920a75f,112.135000,27.165000,112.108333,27.180833
urn:uuid:dfcc45d6-b618-4af9-bbd0-183dd9b0a915,urn:uuid:87eea5b4-6cf6-4378-a59d-bc7a36ebbe60,110.273333,28.363333,110.200833,28.366667
urn:uuid:ec09b454-5cad-41d3-978e-aceaa62187e4,urn:uuid:0781e13d-e57d-400f-a297-8baf94add729,106.079167,31.790833,106.065833,31.811667
urn:uuid:5b01d546-e4d7-4284-9e05-67e0631e8b16,urn:uuid:e02c72bb-b5e6-4b74-b7c0-c08d0020347a,112.064167,24.979167,112.076667,25.035833
urn:uuid:d1009da2-120e-4067-ae75-b314bb340ea2,urn:uuid:6f07a7bc-3609-49d9-9373-51790c0cd21a,103.288333,29.365000,103.227500,29.365000
urn:uuid:b125f773-2086-4a70-9282-2a49ccbcd4f1,urn:uuid:c966439f-160b-4e5c-8dba-788f0317c241,103.945000,33.538333,103.921667,33.558333
urn:uuid:61027101-a7b1-4713-84c9-8cbec272710f,urn:uuid:6e213738-6559-422a-a9a6-521857b8b8d0,115.794167,34.228333,115.732500,34.344167
urn:uuid:b8ece05a-104c-442c-a8bd-de0667c7ac56,urn:uuid:dc91ffd7-b2c0-4861-a9a9-88954126a831,100.334167,31.892500,100.340000,31.832500
urn:uuid:f02a5ea2-4925-472f-91c3-ee06a02a4c8e,urn:uuid:708b757b-b2ae-4219-955d-717bed225e10,92.426667,33.340833,92.325833,33.329167
urn:uuid:43d41266-b603-496a-b68f-c7c7c567fc5a,urn:uuid:d92d4425-deb0-4e8c-b415-be4b127ef07d,105.999167,28.245833,106.042500,28.165833
urn:uuid:fefb5a27-7f08-495f-9e45-30360eb5870e,urn:uuid:8dcab4be-e92b-4269-b1ed-023d589b7411,118.478333,31.778333,118.460833,31.759167
urn:uuid:18abeb1b-8f71-4efe-b506-efbed2664990,urn:uuid:7c99af15-8f88-45a6-9772-9e53c426319e,112.550833,30.897500,112.490833,30.927500
urn:uuid:622881a5-7243-4223-ad02-a7b73784a979,urn:uuid:b94b19c5-a52a-44ff-8e42-8ca476e38efe,112.025833,29.765000,111.972500,29.810000
urn:uuid:393e2895-1667-4128-95e5-8b37525577da,urn:uuid:efa3f024-618d-4553-a087-a8f5df993a36,104.571667,28.045833,104.410000,27.975833
urn:uuid:910f978d-be74-4e12-9432-703a32b3d30c,urn:uuid:47c2d2bb-a6db-47fe-bf52-115dd61ca6dd,111.602500,26.419167,111.575833,26.410000
urn:uuid:f03475f8-f579-4294-9fda-98f9c1799b39,urn:uuid:28129f11-e6e2-4053-bfac-c323f16f8466,113.265000,26.857500,113.175000,26.780833
urn:uuid:400f0c6f-1f68-46b5-b41d-abb512a816d5,urn:uuid:77d21bfb-1655-41a3-a63c-4df63ac021c6,114.285833,32.285833,114.245833,32.294167
urn:uuid:230770cb-d759-48af-9e64-c8767d72e615,urn:uuid:afff6d6d-d7d1-44e5-ba17-f01daf051122,101.920833,30.740833,101.882500,30.683333
urn:uuid:1c6ed764-254b-4bdf-80ce-ad5650a88abb,urn:uuid:ccde6ab2-418f-4a1f-8596-fe5676cf07be,108.854167,30.606667,108.815833,30.596667
urn:uuid:ac11ff51-b3ad-4b4a-afbc-0908e419ab37,urn:uuid:69f31221-68f3-4da3-a240-1669d68a9fa3,105.280000,32.798333,105.194167,32.866667
urn:uuid:a51eae23-f785-4774-a0fa-e53a414ab297,urn:uuid:7d2bf346-be59-4ee5-8236-b7fde09a44ab,102.722500,27.943333,102.692500,27.835833
urn:uuid:7dd3e151-244f-4dfc-bc40-f8e68cab8783,urn:uuid:45cc166f-82de-4e6c-8ea2-116f472e32b9,104.597500,31.735833,104.535833,31.699167
urn:uuid:54fb8160-0366-49f3-8425-8fd821cc5678,urn:uuid:5aab662e-2d56-425f-b0fb-5aedb5fc90d8,101.925833,32.593333,101.954167,32.575833
